50
1675098583
58.85,30
73.01,30
73.93,30
66.85,30
74.55,30
69.62,30
62.85,30
70.24,30
53.00,30
68.39,31
51.15,31
82.86,31
59.77,31
66.54,31
59.16,31
64.08,31
66.54,31
65.01,31
69.32,31
58.54,31
68.39,31
61.62,31
69.93,31
70.86,31
62.85,31
62.85,31
72.09,31
70.86,31
79.17,32
63.16,32
93.02,32
54.84,32
63.77,32
62.85,32
57.00,32
68.08,32
66.85,32
72.09,32
74.86,32
73.01,32
65.93,32
67.78,32
71.47,32
59.46,32
74.86,32
52.69,32
77.01,32
60.08,32
67.78,33
63.16,33
65.31,33
65.31,33
76.40,33
64.70,33
73.01,33
53.31,33
67.16,33
56.38,33
70.24,33
48.07,33
73.01,33
58.85,33
93.64,33
82.86,33
87.79,33
79.48,33
63.16,33
86.56,33
80.40,34
88.71,34
86.25,34
82.56,34
109.65,34
93.02,34
97.33,34
90.87,34
91.18,34
103.80,34
84.71,34
93.95,34
82.56,34
99.18,34
84.40,34
105.65,34
84.40,34
87.17,34
103.18,34
87.48,35
106.57,35
86.25,35
88.10,35
96.10,35
82.86,35
104.72,35
78.24,35
93.02,35
107.49,35
89.94,35
104.72,35
89.94,35
86.25,35
82.86,35
90.56,35
83.79,35
102.57,35
91.18,35
96.41,35
94.26,36
108.73,36
99.18,36
86.25,36
89.64,36
117.04,36
87.48,36
113.04,36
87.17,36
89.94,36
83.17,36
82.86,36
77.94,36
126.89,36
94.26,36
89.02,36
101.64,36
94.56,36
79.48,36
94.56,37
85.63,37
102.26,37
84.40,37
115.50,37
87.17,37
87.79,37
87.48,37
87.48,37
96.72,37
83.17,37
90.56,37
89.94,37
83.48,37
93.64,37
73.01,37
86.25,37
66.54,37
73.32,37
49.30,37
58.23,38
82.56,38
83.48,38
81.94,38
56.69,38
68.39,38
63.16,38
79.17,38
58.85,38
59.16,38
63.47,38
60.39,38
76.40,38
71.16,38
69.62,38
124.12,38
70.24,38
73.01,38
57.92,38
70.55,38
77.32,39
64.70,39
69.62,39
63.16,39
66.54,39
76.09,39
73.93,39
53.61,39
62.54,39
63.77,39
61.62,39
72.70,39
74.55,39
61.62,39
68.70,39
64.08,39
74.86,39
73.01,39
74.86,39
62.23,40
65.93,40
72.39,40
61.31,40
68.08,40
53.31,40
70.55,40
63.77,40
73.63,40
67.78,40
76.09,40
52.69,40
57.31,40
60.69,40
51.77,40
68.39,40
60.08,40
62.54,40
55.46,40
73.01,40
70.55,41
73.63,41
73.01,41
64.08,41
68.08,41
76.40,41
58.85,41
82.86,41
56.38,41
69.01,41
71.47,41
59.77,41
59.16,41
67.16,41
65.93,41
58.23,41
63.77,41
76.40,41
73.01,41
72.70,41
53.31,42
63.16,42
57.00,42
63.16,42
67.16,42
64.08,42
78.24,42
69.32,42
81.94,42
62.54,42
75.47,42
62.23,42
63.16,42
61.62,42
55.15,42
79.78,42
71.47,42
72.39,42
68.70,42
69.32,43
73.01,43
66.24,43
77.01,43
56.08,43
81.32,43
49.30,43
77.63,43
64.70,43
66.24,43
64.70,43
60.69,43
71.78,43
63.47,43
64.70,43
59.46,43
56.38,43
58.23,43
58.23,43
62.85,43
78.86,44
60.08,44
77.63,44
64.70,44
69.93,44
61.62,44
58.85,44
61.31,44
57.62,44
53.61,44
70.24,44
69.32,44
54.23,44
71.78,44
71.16,44
64.08,44
92.72,44
63.16,44
84.09,44
63.16,45
74.55,45
54.84,45
54.54,45
59.77,45
54.54,45
63.77,45
59.77,45
77.32,45
63.16,45
65.31,45
67.47,45
63.16,45
60.08,45
51.77,45
65.93,45
74.24,45
63.77,45
85.94,45
67.47,45
80.71,46
63.16,46
71.16,46
69.62,46
73.01,46
66.24,46
63.16,46
76.40,46
56.69,46
70.86,46
74.86,46
58.85,46
62.54,46
62.54,46
82.86,46
62.23,46
91.79,46
63.77,46
62.85,46
58.23,46
71.16,47
68.70,47
64.39,47
66.24,47
66.54,47
65.01,47
74.55,47
56.69,47
74.86,47
58.85,47
76.09,47
56.08,47
69.01,47
59.16,47
61.00,47
63.16,47
61.62,47
66.24,47
69.93,47
63.16,48
60.08,48
54.23,48
63.47,48
53.92,48
64.08,48
73.01,48
63.16,48
67.78,48
68.08,48
67.16,48
58.23,48
57.31,48
60.39,48
70.24,48
53.61,48
53.00,48
68.08,48
56.08,48
53.00,48
73.63,49
65.01,49
70.86,49
60.39,49
65.01,49
66.85,49
65.31,49
63.47,49
59.46,49
67.78,49
52.38,49
66.54,49
64.08,49
70.86,49
62.23,49
72.39,49
64.39,49
61.62,49
64.08,49
56.08,50
66.24,50
69.93,50
64.08,50
82.86,50
56.69,50
78.24,50
63.16,50
73.01,50
58.54,50
81.32,50
59.77,50
73.01,50
69.32,50
70.24,50
61.62,50
66.54,50
62.54,50
77.63,50
63.47,50
87.17,51
62.54,51
87.17,51
69.01,51
69.93,51
58.85,51
66.54,51
76.40,51
87.48,51
67.78,51
90.56,51
82.86,51
88.41,51
82.86,51
86.87,51
91.18,51
107.19,51
114.58,51
80.71,51
91.79,51
89.64,52
90.56,52
92.41,52
97.33,52
89.64,52
102.57,52
85.63,52
78.55,52
93.95,52
78.55,52
100.72,52
96.10,52
82.86,52
111.50,52
86.87,52
84.71,52
103.80,52
87.79,52
67.16,52
95.49,53
65.31,53
68.39,53
69.93,53
97.33,53
56.08,53
121.66,53
81.32,53
69.93,53
63.16,53
70.24,53
67.47,53
82.86,53
62.54,53
71.47,53
57.31,53
61.62,53
74.55,53
51.46,53
59.16,53
77.94,54
73.63,54
73.01,54
90.25,54
80.09,54
69.32,54
73.01,54
48.38,54
58.23,54
69.93,54
54.23,54
77.94,54
77.32,54
63.77,54
54.23,54
78.55,54
69.62,54
67.16,54
63.16,54
49.30,55
61.00,55
68.70,55
56.08,55
69.01,55
67.78,55
77.94,55
73.01,55
81.02,55
63.47,55
56.69,55
87.17,55
65.31,55
58.85,55
57.62,55
84.40,55
105.96,55
98.57,55
104.72,55
90.87,55
113.96,56
86.56,56
85.02,56
93.64,56
87.17,56
95.79,56
89.33,56
96.10,56
87.17,56
89.33,56
92.41,56
91.79,56
99.18,56
86.25,56
93.33,56
87.17,56
101.03,56
92.72,56
100.41,56
107.19,56
91.48,57
99.80,57
83.48,57
112.42,57
83.17,57
99.18,57
79.78,57
84.40,57
82.86,57
91.18,57
89.64,57
102.88,57
88.10,57
90.56,57
81.94,57
107.49,57
99.49,57
92.72,57
94.26,57
85.94,58
91.48,58
88.10,58
85.63,58
77.01,58
81.02,58
73.01,58
77.01,58
77.94,58
66.24,58
76.09,58
65.31,58
61.93,58
68.08,58
59.16,58
86.56,58
63.16,58
77.63,58
74.86,58
72.09,58
66.54,59
58.85,59
60.39,59
65.93,59
80.09,59
73.32,59
82.86,59
73.01,59
65.01,59
78.55,59
59.16,59
75.17,59
69.93,59
100.41,59
79.48,59
70.24,59
75.78,59
68.08,59
63.16,59
73.01,60
66.85,60
85.63,60
69.01,60
77.01,60
72.70,60
69.93,60
73.01,60
64.08,60
73.01,60
68.39,60
68.39,60
61.00,60
81.02,60
69.62,60
72.70,60
65.01,60
68.08,60
74.55,60
73.01,60
69.93,61
70.86,61
59.16,61
70.24,61
57.00,61
78.86,61
58.23,61
81.32,61
65.01,61
77.01,61
58.23,61
79.17,61
55.46,61
57.62,61
75.78,61
65.31,61
78.24,61
83.17,61
63.16,61
69.32,61
67.78,62
74.55,62
72.70,62
72.39,62
81.94,62
53.92,62
79.78,62
69.01,62
71.78,62
73.01,62
73.32,62
94.87,62
67.78,62
108.11,62
107.49,62
77.63,62
78.86,62
63.16,62
77.94,62
61.00,63
92.41,63
60.39,63
93.33,63
70.86,63
77.94,63
69.62,63
60.39,63
56.38,63
66.54,63
69.01,63
61.00,63
70.24,63
68.39,63
64.70,63
75.47,63
64.08,63
76.09,63
63.16,63
74.55,63
71.47,64
80.09,64
72.70,64
50.23,64
67.47,64
60.69,64
69.62,64
71.16,64
73.32,64
63.77,64
69.93,64
75.17,64
69.93,64
59.77,64
65.01,64
64.39,64
70.86,64
60.08,64
82.86,64
67.78,64
73.63,65
58.54,65
68.70,65
64.08,65
77.32,65
56.08,65
71.47,65
53.00,65
79.48,65
61.31,65
77.94,65
66.54,65
68.08,65
58.54,65
62.54,65
81.02,65
56.69,65
76.40,65
56.38,65
77.01,66
59.46,66
77.32,66
76.40,66
68.39,66
64.08,66
58.85,66
75.78,66
65.62,66
70.86,66
68.39,66
44.07,66
76.09,66
58.85,66
63.16,66
62.23,66
64.08,66
65.01,66
69.01,66
71.47,66
63.47,67
63.16,67
70.86,67
61.62,67
71.16,67
63.16,67
83.48,67
58.23,67
81.32,67
76.40,67
65.93,67
76.09,67
62.54,67
62.85,67
58.23,67
55.15,67
50.53,67
41.30,67
46.53,67
43.45,68
51.15,68
53.31,68
55.46,68
50.53,68
67.78,68
48.69,68
38.83,68
43.14,68
34.22,68
39.14,68
39.45,68
48.38,68
51.77,68
45.61,68
71.47,68
45.61,68
64.70,68
40.68,68
52.69,68
40.68,69
46.84,69
41.30,69
38.83,69
38.53,69
53.00,69
48.07,69
48.69,69
43.45,69
69.62,69
54.23,69
40.99,69
53.92,69
37.29,69
49.92,69
42.84,69
61.00,69
41.61,69
46.84,69
53.31,69
48.99,70
62.54,70
34.83,70
39.14,70
43.14,70
52.38,70
53.31,70
44.38,70
48.07,70
35.76,70
53.31,70
53.92,70
55.15,70
48.07,70
117.66,70
71.16,70
53.31,70
73.01,70
63.16,70
65.93,71
63.16,71
73.01,71
63.16,71
68.70,71
71.16,71
63.16,71
69.93,71
63.16,71
63.16,71
74.86,71
57.31,71
72.09,71
63.16,71
76.40,71
82.86,71
66.54,71
67.47,71
61.00,71
63.16,71
63.16,72
63.16,72
67.47,72
73.63,72
82.86,72
74.24,72
94.26,72
68.39,72
68.70,72
66.54,72
60.39,72
73.01,72
50.23,72
80.09,72
61.62,72
69.93,72
51.46,72
68.39,72
76.09,72
73.93,73
66.24,73
73.93,73
72.09,73
62.23,73
72.39,73
68.39,73
62.54,73
77.94,73
57.92,73
84.71,73
61.31,73
69.62,73
58.23,73
73.01,73
57.31,73
63.77,73
66.24,73
68.39,73
73.01,73
76.71,74
67.78,74
74.55,74
63.77,74
68.70,74
85.94,74
64.08,74
60.08,74
57.92,74
67.78,74
58.23,74
55.15,74
68.08,74
77.94,74
74.55,74
69.62,74
73.01,74
72.70,74
57.62,74
74.55,74
59.77,75
65.93,75
58.54,75
73.93,75
72.09,75
69.32,75
56.69,75
70.24,75
53.31,75
60.39,75
65.01,75
55.15,75
73.32,75
58.54,75
66.85,75
76.40,75
63.16,75
72.09,75
72.09,75
79.48,76
70.24,76
87.17,76
77.94,76
58.23,76
75.78,76
63.47,76
66.24,76
69.93,76
73.32,76
68.70,76
82.25,76
73.63,76
67.78,76
67.78,76
93.02,76
57.62,76
88.10,76
56.69,76
91.18,76
62.23,77
70.86,77
66.54,77
73.32,77
65.01,77
69.01,77
73.01,77
76.71,77
75.78,77
68.39,77
51.46,77
62.54,77
50.53,77
64.08,77
58.85,77
82.86,77
62.85,77
85.02,77
53.31,77
57.62,78
70.86,78
61.31,78
67.16,78
56.08,78
63.77,78
71.16,78
72.09,78
73.01,78
68.39,78
88.41,78
69.62,78
65.31,78
74.55,78
69.93,78
73.32,78
63.77,78
73.01,78
64.39,78
68.70,78
69.62,79
66.54,79
66.54,79
69.62,79
69.01,79
72.39,79
61.31,79
67.16,79
56.08,79
73.01,79
54.84,79
58.85,79
82.56,79
62.54,79
73.32,79
62.85,79
62.54,79
66.24,79
73.01,79
65.93,79
73.32,80
73.01,80
62.54,80
72.09,80
63.16,80
77.63,80
83.79,80
63.16,80
77.94,80
61.62,80
73.63,80
48.69,80
63.16,80
74.55,80
75.17,80
73.93,80
64.70,80
83.17,80
59.77,80
68.08,81
60.39,81
60.39,81
72.70,81
57.31,81
77.01,81
59.77,81
73.01,81
64.08,81
69.32,81
71.47,81
59.16,81
63.77,81
83.17,81
57.62,81
73.93,81
51.46,81
64.70,81
53.92,81
72.39,81
50.84,82
80.71,82
68.08,82
56.69,82
78.55,82
62.23,82
68.08,82
58.23,82
65.01,82
64.70,82
62.85,82
73.32,82
64.70,82
65.31,82
67.16,82
77.63,82
59.77,82
58.54,82
38.53,82
43.14,83
43.14,83
46.53,83
43.45,83
50.53,83
46.22,83
84.09,83
54.23,83
58.23,83
45.30,83
48.69,83
43.14,83
46.53,83
41.91,83
34.83,83
40.68,83
52.69,83
48.38,83
62.85,83
63.16,83
58.54,84
38.53,84
51.77,84
43.76,84
35.45,84
42.84,84
33.60,84
46.22,84
33.91,84
49.30,84
59.16,84
53.31,84
57.62,84
40.37,84
40.37,84
44.68,84
48.07,84
34.52,84
51.15,84
49.30,84
37.91,85
61.62,85
48.99,85
57.31,85
38.83,85
54.23,85
45.61,85
58.23,85
47.15,85
41.91,85
59.77,85
56.69,85
45.61,85
78.86,85
81.02,85
71.16,85
58.23,85
63.77,85
66.85,85
61.62,86
68.70,86
63.16,86
65.01,86
61.93,86
74.86,86
65.31,86
66.54,86
73.01,86
62.23,86
73.32,86
66.54,86
74.55,86
55.15,86
61.00,86
81.02,86
71.47,86
70.24,86
76.09,86
72.39,86
73.01,87
73.01,87
66.54,87
64.08,87
66.24,87
58.54,87
82.86,87
44.68,87
69.93,87
63.16,87
64.39,87
73.01,87
66.54,87
72.39,87
62.23,87
68.39,87
62.85,87
57.62,87
73.63,87
65.93,87
71.78,88
92.72,88
60.08,88
75.17,88
62.23,88
61.00,88
48.38,88
57.31,88
61.62,88
50.53,88
73.01,88
72.39,88
83.48,88
70.24,88
80.40,88
87.79,88
77.01,88
77.63,88
70.24,88
77.63,89
75.47,89
78.86,89
70.55,89
96.41,89
81.94,89
75.78,89
73.32,89
84.40,89
83.17,89
75.17,89
83.48,89
78.24,89
78.55,89
69.93,89
72.39,89
69.32,89
82.86,89
71.47,89
96.72,89
70.24,90
92.41,90
76.71,90
76.40,90
69.93,90
69.62,90
72.09,90
79.78,90
69.01,90
66.54,90
73.93,90
69.93,90
72.39,90
91.18,90
91.48,90
91.18,90
84.71,90
102.26,90
85.02,90
79.17,91
87.79,91
87.48,91
91.18,91
90.87,91
91.79,91
102.57,91
81.32,91
104.11,91
79.48,91
90.87,91
89.33,91
109.65,91
73.93,91
108.42,91
88.41,91
91.48,91
94.87,91
95.49,91
93.64,91
86.25,92
101.95,92
90.87,92
84.71,92
101.34,92
92.72,92
85.94,92
103.49,92
88.71,92
126.58,92
90.87,92
101.64,92
86.87,92
85.02,92
93.02,92
87.48,92
91.79,92
93.02,92
92.72,92
87.79,92
99.18,93
107.80,93
82.86,93
101.64,93
82.86,93
91.48,93
91.79,93
88.41,93
105.34,93
82.86,93
94.26,93
90.87,93
96.72,93
93.02,93
89.64,93
92.72,93
88.71,93
114.27,93
77.32,93
92.10,94
90.56,94
92.41,94
78.86,94
90.25,94
97.33,94
89.94,94
105.65,94
94.87,94
97.33,94
83.79,94
97.33,94
79.78,94
84.40,94
82.86,94
89.02,94
91.79,94
92.72,94
90.56,94
102.57,94
87.17,95
113.34,95
91.79,95
112.11,95
102.57,95
92.10,95
92.72,95
92.10,95
97.33,95
89.33,95
93.64,95
108.11,95
90.87,95
100.72,95
80.71,95
121.66,95
87.17,95
104.11,95
96.72,95
93.02,96
96.72,96
93.02,96
104.42,96
92.72,96
92.72,96
84.40,96
85.94,96
93.33,96
78.24,96
89.94,96
75.78,96
92.72,96
124.12,96
88.41,96
107.19,96
90.56,96
102.88,96
97.03,96
95.79,96
73.32,97
83.79,97
82.86,97
85.02,97
91.79,97
78.86,97
96.72,97
105.96,97
93.64,97
92.72,97
91.18,97
63.77,97
69.93,97
63.16,97
68.39,97
76.40,97
65.01,97
53.31,97
57.62,97
59.77,97
54.84,98
54.54,98
54.54,98
41.30,98
33.60,98
44.99,98
46.84,98
62.85,98
39.76,98
44.07,98
53.92,98
48.38,98
49.61,98
44.68,98
52.38,98
31.75,98
63.47,98
51.15,98
41.61,98
44.99,99
41.30,99
53.61,99
47.46,99
56.69,99
44.99,99
45.61,99
53.92,99
29.60,99
49.92,99
44.07,99
39.14,99
53.31,99
45.30,99
51.46,99
60.39,99
65.31,99
52.69,99
44.07,99
42.84,99
42.53,100
45.30,100
54.84,100
39.45,100
64.08,100
48.38,100
56.08,100
63.16,100
49.61,100
46.53,100
49.30,100
46.84,100
41.91,100
40.07,100
44.07,100
86.25,100
72.39,100
63.16,100
68.39,100
58.54,101
63.16,101
84.09,101
73.93,101
63.16,101
78.24,101
55.15,101
74.55,101
63.16,101
70.55,101
73.01,101
66.24,101
73.63,101
70.24,101
70.24,101
82.86,101
61.62,101
69.93,101
64.70,101
65.01,101
78.55,102
68.70,102
74.86,102
74.24,102
72.09,102
56.08,102
73.32,102
62.85,102
77.32,102
64.39,102
65.93,102
63.47,102
56.69,102
78.55,102
60.08,102
59.16,102
77.94,102
73.01,102
93.33,102
73.01,102
67.47,103
63.16,103
73.01,103
58.85,103
63.16,103
55.46,103
63.77,103
67.78,103
71.47,103
63.47,103
72.70,103
58.85,103
74.55,103
54.84,103
73.63,103
57.31,103
65.93,103
59.16,103
64.70,103
65.31,104
63.16,104
63.16,104
72.39,104
70.86,104
63.16,104
68.08,104
64.08,104
56.08,104
56.69,104
77.94,104
63.16,104
72.70,104
56.08,104
81.63,104
68.70,104
67.47,104
63.77,104
66.24,104
63.16,104
57.92,105
67.78,105
63.16,105
64.08,105
73.93,105
58.54,105
74.86,105
58.23,105
74.24,105
61.62,105
83.17,105
52.69,105
83.17,105
63.16,105
61.00,105
77.01,105
58.54,105
77.01,105
61.31,105
60.69,106
70.55,106
56.69,106
68.39,106
60.08,106
61.31,106
88.10,106
68.39,106
82.86,106
64.08,106
75.78,106
59.77,106
69.93,106
63.16,106
65.93,106
94.26,106
54.54,106
66.54,106
68.39,106
63.16,106
73.01,107
61.62,107
74.86,107
69.32,107
77.63,107
67.16,107
82.86,107
73.63,107
59.16,107
73.01,107
84.09,107
82.56,107
76.40,107
95.49,107
93.33,107
91.18,107
103.49,107
97.33,107
100.41,107
83.48,107
109.65,108
90.25,108
88.71,108
83.17,108
68.39,108
80.09,108
63.47,108
82.25,108
88.71,108
88.71,108
83.17,108
86.87,108
92.41,108
77.01,108
72.70,108
80.09,108
71.78,108
95.79,108
86.87,108
110.57,109
81.63,109
98.87,109
88.10,109
92.72,109
95.49,109
94.56,109
82.86,109
85.63,109
78.55,109
102.57,109
83.79,109
102.26,109
82.56,109
91.79,109
81.32,109
79.17,109
94.87,109
87.48,109
95.49,109
79.78,110
91.18,110
81.32,110
110.57,110
95.79,110
101.95,110
93.64,110
83.79,110
98.87,110
72.39,110
93.02,110
103.18,110
87.79,110
117.96,110
85.63,110
89.33,110
83.48,110
90.87,110
77.94,110
93.64,110
84.09,111
83.17,111
92.72,111
88.41,111
83.79,111
109.03,111
76.09,111
107.80,111
82.86,111
101.03,111
92.41,111
82.86,111
91.18,111
85.63,111
82.25,111
79.78,111
86.56,111
89.94,111
91.79,111
97.33,112
91.79,112
84.40,112
79.78,112
91.18,112
74.86,112
84.71,112
90.87,112
78.55,112
108.11,112
79.78,112
103.18,112
76.40,112
89.64,112
77.94,112
89.94,112
86.25,112
67.78,112
65.01,112
44.07,112
61.31,113
65.01,113
62.54,113
68.39,113
63.16,113
63.16,113
58.54,113
77.94,113
65.31,113
65.31,113
72.09,113
54.54,113
73.93,113
58.54,113
72.70,113
72.70,113
69.01,113
69.93,113
52.07,113
97.33,114
73.01,114
67.47,114
68.39,114
52.69,114
58.23,114
57.31,114
70.24,114
53.61,114
61.31,114
89.94,114
65.31,114
47.15,114
65.01,114
51.15,114
37.60,114
50.23,114
41.30,114
46.53,114
48.07,114
41.91,115
60.08,115
51.77,115
50.53,115
43.45,115
45.30,115
38.83,115
43.76,115
44.99,115
38.53,115
38.83,115
55.15,115
53.31,115
63.16,115
51.46,115
73.01,115
71.16,115
63.16,115
69.32,115
63.16,115
64.70,116
57.62,116
78.86,116
65.93,116
78.86,116
72.39,116
82.56,116
73.01,116
64.70,116
57.00,116
57.31,116
50.23,116
68.39,116
52.07,116
84.40,116
65.01,116
83.79,116
63.77,116
77.01,116
64.70,117
63.16,117
58.85,117
68.70,117
68.08,117
58.85,117
60.39,117
84.71,117
58.54,117
77.94,117
63.47,117
78.86,117
60.39,117
73.93,117
56.69,117
65.01,117
62.23,117
62.23,117
56.38,117
73.32,117
68.08,118
73.32,118
64.39,118
71.16,118
64.39,118
73.01,118
72.09,118
59.77,118
72.39,118
60.39,118
62.54,118
59.16,118
77.63,118
71.16,118
63.16,118
77.94,118
69.32,118
71.47,118
77.32,118
68.70,119
69.32,119
64.08,119
